x,y,rel_change_mean00_ssp126,rel_change_mean00_ssp585
49.5,-26.5,60,100
49.5,-25.5,50,90
49.5,-24.5,50,50
49.5,-23.5,60,50
49.5,-22.5,60,50
49.5,-21.5,60,50
49.5,-20.5,100,100
49.5,-19.5,100,100
49.5,-18.5,100,100
49.5,-17.5,66.66666666666666,100
49.5,-16.5,NA,NA
49.5,-15.5,NA,NA
49.5,-14.5,NA,NA
49.5,-13.5,NA,NA
49.5,-12.5,100,100
49.5,-11.5,50,50
49.5,-10.5,50,90
49.5,-9.5,60,90
49.5,-8.5,60,90
49.5,-7.5,60,90
49.5,-6.5,50,100
49.5,-5.5,50,100
49.5,-4.5,50,90
49.5,-3.5,60,100
49.5,-2.5,60,100
49.5,-1.5,80,100
49.5,-0.5,80,100
49.5,0.5,70,100
49.5,1.5,60,100
49.5,2.5,60,100
49.5,3.5,60,100
49.5,4.5,60,100
49.5,5.5,100,100
49.5,6.5,100,100
49.5,7.5,100,100
49.5,8.5,NA,NA
49.5,9.5,NA,NA
49.5,10.5,NA,NA
49.5,11.5,87.5,87.5
49.5,12.5,90,90
49.5,13.5,90,90
49.5,14.5,100,100
49.5,15.5,NA,NA
49.5,16.5,NA,NA
49.5,17.5,NA,NA
49.5,18.5,NA,NA
49.5,19.5,NA,NA
49.5,20.5,NA,NA
49.5,21.5,NA,NA
49.5,22.5,NA,NA
49.5,23.5,NA,NA
49.5,24.5,NA,NA
49.5,25.5,NA,NA
49.5,26.5,100,100
49.5,27.5,100,100
49.5,28.5,100,100
49.5,29.5,100,100
49.5,30.5,100,100
49.5,31.5,NA,NA
49.5,32.5,NA,NA
49.5,33.5,NA,NA
49.5,34.5,NA,NA
49.5,35.5,NA,NA
49.5,36.5,NA,NA
49.5,37.5,NA,NA
49.5,38.5,NA,NA
49.5,39.5,NA,NA
49.5,40.5,NA,NA
49.5,41.5,100,100
49.5,42.5,75,100
49.5,43.5,75,75
49.5,44.5,75,75
49.5,45.5,75,75
49.5,46.5,NA,NA
49.5,47.5,NA,NA
49.5,48.5,NA,NA
49.5,49.5,NA,NA
49.5,50.5,NA,NA
49.5,51.5,NA,NA
49.5,52.5,NA,NA
49.5,53.5,NA,NA
49.5,54.5,NA,NA
49.5,55.5,NA,NA
49.5,56.5,NA,NA
49.5,57.5,NA,NA
49.5,58.5,NA,NA
49.5,59.5,NA,NA
49.5,60.5,NA,NA
49.5,61.5,NA,NA
49.5,62.5,NA,NA
49.5,63.5,NA,NA
49.5,64.5,NA,NA
49.5,65.5,NA,NA
49.5,66.5,NA,NA
49.5,67.5,NA,NA
49.5,68.5,100,87.5
49.5,69.5,87.5,87.5
49.5,70.5,50,60
49.5,71.5,60,80
49.5,72.5,70,80
49.5,73.5,70,80
49.5,74.5,70,70
49.5,75.5,60,80
49.5,76.5,80,70
49.5,77.5,80,70
49.5,78.5,60,60
49.5,79.5,60,50
49.5,80.5,50,50
49.5,81.5,60,60
49.5,82.5,60,60
49.5,83.5,50,60
49.5,84.5,50,60
49.5,85.5,60,60
49.5,86.5,60,60
49.5,87.5,60,60
49.5,88.5,70,80
49.5,89.5,60,90
50.5,-89.5,NA,NA
50.5,-88.5,NA,NA
50.5,-87.5,NA,NA
50.5,-86.5,NA,NA
50.5,-85.5,NA,NA
50.5,-84.5,NA,NA
50.5,-83.5,NA,NA
50.5,-82.5,NA,NA
50.5,-81.5,NA,NA
50.5,-80.5,NA,NA
50.5,-79.5,NA,NA
50.5,-78.5,NA,NA
50.5,-77.5,NA,NA
50.5,-76.5,NA,NA
50.5,-75.5,NA,NA
50.5,-74.5,NA,NA
50.5,-73.5,NA,NA
50.5,-72.5,NA,NA
50.5,-71.5,NA,NA
50.5,-70.5,NA,NA
50.5,-69.5,NA,NA
50.5,-68.5,NA,NA
50.5,-67.5,66.66666666666666,66.66666666666666
50.5,-66.5,66.66666666666666,66.66666666666666
50.5,-65.5,60,90
50.5,-64.5,60,100
50.5,-63.5,60,80
50.5,-62.5,60,60
50.5,-61.5,60,50
50.5,-60.5,80,70
50.5,-59.5,90,80
50.5,-58.5,90,90
50.5,-57.5,100,90
50.5,-56.5,100,80
50.5,-55.5,100,80
50.5,-54.5,100,90
50.5,-53.5,90,80
50.5,-52.5,90,90
50.5,-51.5,100,80
50.5,-50.5,90,80
50.5,-49.5,80,80
50.5,-48.5,100,80
50.5,-47.5,90,70
50.5,-46.5,80,80
50.5,-45.5,80,80
50.5,-44.5,80,70
50.5,-43.5,90,80
50.5,-42.5,80,100
50.5,-41.5,60,100
50.5,-40.5,50,70
50.5,-39.5,50,80
50.5,-38.5,60,100
50.5,-37.5,60,100
50.5,-36.5,60,100
50.5,-35.5,60,100
50.5,-34.5,70,100
50.5,-33.5,60,100
50.5,-32.5,60,100
50.5,-31.5,60,100
50.5,-30.5,50,100
50.5,-29.5,50,100
50.5,-28.5,70,100
50.5,-27.5,70,100
50.5,-26.5,50,100
50.5,-25.5,50,100
50.5,-24.5,50,80
50.5,-23.5,50,60
50.5,-22.5,50,50
50.5,-21.5,50,50
50.5,-20.5,60,50
50.5,-19.5,60,50
50.5,-18.5,60,50
50.5,-17.5,75,100
50.5,-16.5,75,100
50.5,-15.5,66.66666666666666,100
50.5,-14.5,66.66666666666666,100
50.5,-13.5,75,100
50.5,-12.5,75,100
50.5,-11.5,50,60
50.5,-10.5,50,90
50.5,-9.5,60,90
50.5,-8.5,60,90
50.5,-7.5,60,100
50.5,-6.5,50,100
50.5,-5.5,50,100
50.5,-4.5,50,100
50.5,-3.5,50,100
50.5,-2.5,60,100
50.5,-1.5,70,100
50.5,-0.5,80,100
50.5,0.5,70,100
50.5,1.5,70,100
50.5,2.5,60,100
50.5,3.5,60,100
50.5,4.5,60,100
50.5,5.5,60,100
50.5,6.5,60,100
50.5,7.5,100,100
50.5,8.5,100,100
50.5,9.5,100,100
50.5,10.5,NA,NA
50.5,11.5,100,100
50.5,12.5,80,90
50.5,13.5,90,90
50.5,14.5,100,100
50.5,15.5,100,100
50.5,16.5,NA,NA
50.5,17.5,NA,NA
50.5,18.5,NA,NA
50.5,19.5,NA,NA
50.5,20.5,NA,NA
50.5,21.5,NA,NA
50.5,22.5,NA,NA
50.5,23.5,NA,NA
50.5,24.5,NA,NA
50.5,25.5,100,100
50.5,26.5,100,100
50.5,27.5,100,100
50.5,28.5,100,100
50.5,29.5,100,100
50.5,30.5,NA,NA
50.5,31.5,NA,NA
50.5,32.5,NA,NA
50.5,33.5,NA,NA
50.5,34.5,NA,NA
50.5,35.5,NA,NA
50.5,36.5,NA,NA
50.5,37.5,NA,NA
50.5,38.5,75,100
50.5,39.5,75,100
50.5,40.5,75,100
50.5,41.5,75,100
50.5,42.5,75,100
50.5,43.5,50,75
50.5,44.5,66.66666666666666,66.66666666666666
50.5,45.5,75,75
50.5,46.5,NA,NA
50.5,47.5,NA,NA
50.5,48.5,NA,NA
50.5,49.5,NA,NA
50.5,50.5,NA,NA
50.5,51.5,NA,NA
50.5,52.5,NA,NA
50.5,53.5,NA,NA
50.5,54.5,NA,NA
50.5,55.5,NA,NA
50.5,56.5,NA,NA
50.5,57.5,NA,NA
50.5,58.5,NA,NA
50.5,59.5,NA,NA
50.5,60.5,NA,NA
50.5,61.5,NA,NA
50.5,62.5,NA,NA
50.5,63.5,NA,NA
50.5,64.5,NA,NA
50.5,65.5,NA,NA
50.5,66.5,NA,NA
50.5,67.5,NA,NA
50.5,68.5,100,87.5
50.5,69.5,90,80
50.5,70.5,60,60
50.5,71.5,70,80
50.5,72.5,70,70
50.5,73.5,80,70
50.5,74.5,80,70
50.5,75.5,80,70
50.5,76.5,80,80
50.5,77.5,70,60
50.5,78.5,50,60
50.5,79.5,50,50
50.5,80.5,50,50
50.5,81.5,60,60
50.5,82.5,60,60
50.5,83.5,50,60
50.5,84.5,50,60
50.5,85.5,60,60
50.5,86.5,60,60
50.5,87.5,60,60
50.5,88.5,70,80
50.5,89.5,60,90
51.5,-89.5,NA,NA
51.5,-88.5,NA,NA
51.5,-87.5,NA,NA
51.5,-86.5,NA,NA
51.5,-85.5,NA,NA
51.5,-84.5,NA,NA
51.5,-83.5,NA,NA
51.5,-82.5,NA,NA
51.5,-81.5,NA,NA
51.5,-80.5,NA,NA
51.5,-79.5,NA,NA
51.5,-78.5,NA,NA
51.5,-77.5,NA,NA
51.5,-76.5,NA,NA
51.5,-75.5,NA,NA
51.5,-74.5,NA,NA
51.5,-73.5,NA,NA
51.5,-72.5,NA,NA
51.5,-71.5,NA,NA
51.5,-70.5,NA,NA
51.5,-69.5,NA,NA
51.5,-68.5,NA,NA
51.5,-67.5,NA,NA
51.5,-66.5,66.66666666666666,66.66666666666666
51.5,-65.5,60,80
51.5,-64.5,70,100
51.5,-63.5,60,80
51.5,-62.5,60,60
51.5,-61.5,60,50
51.5,-60.5,80,70
51.5,-59.5,90,80
51.5,-58.5,90,90
51.5,-57.5,100,90
51.5,-56.5,100,80
51.5,-55.5,90,80
51.5,-54.5,100,90
51.5,-53.5,90,90
51.5,-52.5,100,80
51.5,-51.5,90,80
51.5,-50.5,90,80
51.5,-49.5,80,80
51.5,-48.5,90,80
51.5,-47.5,90,70
51.5,-46.5,80,80
51.5,-45.5,90,70
51.5,-44.5,100,70
51.5,-43.5,80,90
51.5,-42.5,60,100
51.5,-41.5,50,100
51.5,-40.5,50,70
51.5,-39.5,60,80
51.5,-38.5,70,90
51.5,-37.5,60,100
51.5,-36.5,60,100
51.5,-35.5,60,100
51.5,-34.5,90,100
51.5,-33.5,60,100
51.5,-32.5,60,100
51.5,-31.5,60,100
51.5,-30.5,50,100
51.5,-29.5,50,90
51.5,-28.5,70,100
51.5,-27.5,70,100
51.5,-26.5,50,100
51.5,-25.5,50,90
51.5,-24.5,60,90
51.5,-23.5,60,70
51.5,-22.5,60,60
51.5,-21.5,60,60
51.5,-20.5,60,50
51.5,-19.5,60,50
51.5,-18.5,60,50
51.5,-17.5,60,50
51.5,-16.5,50,50
51.5,-15.5,50,50
51.5,-14.5,50,50
51.5,-13.5,50,50
51.5,-12.5,50,60
51.5,-11.5,50,80
51.5,-10.5,50,90
51.5,-9.5,60,90
51.5,-8.5,50,90
51.5,-7.5,60,100
51.5,-6.5,50,100
51.5,-5.5,50,100
51.5,-4.5,50,100
51.5,-3.5,50,100
51.5,-2.5,70,100
51.5,-1.5,80,100
51.5,-0.5,70,100
51.5,0.5,70,100
51.5,1.5,70,100
51.5,2.5,50,100
51.5,3.5,60,100
51.5,4.5,60,100
51.5,5.5,60,100
51.5,6.5,60,100
51.5,7.5,60,100
51.5,8.5,60,100
51.5,9.5,100,100
51.5,10.5,100,100
51.5,11.5,100,100
51.5,12.5,70,90
51.5,13.5,60,90
51.5,14.5,90,90
51.5,15.5,100,100
51.5,16.5,NA,NA
51.5,17.5,NA,NA
51.5,18.5,NA,NA
51.5,19.5,NA,NA
51.5,20.5,NA,NA
51.5,21.5,NA,NA
51.5,22.5,NA,NA
51.5,23.5,NA,NA
51.5,24.5,100,100
51.5,25.5,100,100
51.5,26.5,60,80
51.5,27.5,100,87.5
51.5,28.5,100,100
51.5,29.5,NA,NA
51.5,30.5,NA,NA
51.5,31.5,NA,NA
51.5,32.5,NA,NA
51.5,33.5,NA,NA
51.5,34.5,NA,NA
51.5,35.5,NA,NA
51.5,36.5,NA,NA
51.5,37.5,100,100
51.5,38.5,75,100
51.5,39.5,75,100
51.5,40.5,75,100
51.5,41.5,50,100
51.5,42.5,50,100
51.5,43.5,NA,NA
51.5,44.5,NA,NA
51.5,45.5,100,100
51.5,46.5,75,75
51.5,47.5,NA,NA
51.5,48.5,NA,NA
51.5,49.5,NA,NA
51.5,50.5,NA,NA
51.5,51.5,NA,NA
51.5,52.5,NA,NA
51.5,53.5,NA,NA
51.5,54.5,NA,NA
51.5,55.5,NA,NA
51.5,56.5,NA,NA
51.5,57.5,NA,NA
51.5,58.5,NA,NA
51.5,59.5,NA,NA
51.5,60.5,NA,NA
51.5,61.5,NA,NA
51.5,62.5,NA,NA
51.5,63.5,NA,NA
51.5,64.5,NA,NA
51.5,65.5,NA,NA
51.5,66.5,NA,NA
51.5,67.5,NA,NA
51.5,68.5,100,100
51.5,69.5,100,80
51.5,70.5,70,70
51.5,71.5,100,100
51.5,72.5,80,80
51.5,73.5,80,70
51.5,74.5,80,60
51.5,75.5,80,50
51.5,76.5,70,60
51.5,77.5,70,60
51.5,78.5,60,60
51.5,79.5,50,60
51.5,80.5,50,60
51.5,81.5,60,60
51.5,82.5,60,50
51.5,83.5,50,60
51.5,84.5,50,60
51.5,85.5,60,60
51.5,86.5,60,60
51.5,87.5,60,60
51.5,88.5,70,80
51.5,89.5,60,90
52.5,-89.5,NA,NA
52.5,-88.5,NA,NA
52.5,-87.5,NA,NA
52.5,-86.5,NA,NA
52.5,-85.5,NA,NA
52.5,-84.5,NA,NA
52.5,-83.5,NA,NA
52.5,-82.5,NA,NA
52.5,-81.5,NA,NA
52.5,-80.5,NA,NA
52.5,-79.5,NA,NA
52.5,-78.5,NA,NA
52.5,-77.5,NA,NA
52.5,-76.5,NA,NA
52.5,-75.5,NA,NA
52.5,-74.5,NA,NA
52.5,-73.5,NA,NA
52.5,-72.5,NA,NA
52.5,-71.5,NA,NA
52.5,-70.5,NA,NA
52.5,-69.5,NA,NA
52.5,-68.5,NA,NA
52.5,-67.5,NA,NA
52.5,-66.5,NA,NA
52.5,-65.5,60,80
52.5,-64.5,70,90
52.5,-63.5,60,80
52.5,-62.5,60,50
52.5,-61.5,60,50
52.5,-60.5,80,70
52.5,-59.5,90,80
52.5,-58.5,100,90
52.5,-57.5,100,90
52.5,-56.5,100,80
52.5,-55.5,100,80
52.5,-54.5,100,90
52.5,-53.5,90,90
52.5,-52.5,100,80
52.5,-51.5,90,80
52.5,-50.5,90,80
52.5,-49.5,80,80
52.5,-48.5,90,80
52.5,-47.5,90,70
52.5,-46.5,70,70
52.5,-45.5,70,70
52.5,-44.5,100,80
52.5,-43.5,70,80
52.5,-42.5,50,100
52.5,-41.5,50,90
52.5,-40.5,50,80
52.5,-39.5,50,80
52.5,-38.5,60,90
52.5,-37.5,60,100
52.5,-36.5,60,100
52.5,-35.5,80,100
52.5,-34.5,90,100
52.5,-33.5,60,100
52.5,-32.5,50,100
52.5,-31.5,50,100
52.5,-30.5,50,100
52.5,-29.5,50,90
52.5,-28.5,50,100
52.5,-27.5,60,100
52.5,-26.5,50,100
52.5,-25.5,50,90
52.5,-24.5,50,90
52.5,-23.5,50,60
52.5,-22.5,60,60
52.5,-21.5,60,60
52.5,-20.5,60,50
52.5,-19.5,60,60
52.5,-18.5,60,50
52.5,-17.5,50,50
52.5,-16.5,50,50
52.5,-15.5,60,50
52.5,-14.5,50,60
52.5,-13.5,50,70
52.5,-12.5,50,70
52.5,-11.5,50,90
52.5,-10.5,60,90
52.5,-9.5,50,90
52.5,-8.5,60,90
52.5,-7.5,60,100
52.5,-6.5,50,100
52.5,-5.5,50,100
52.5,-4.5,50,100
52.5,-3.5,60,100
52.5,-2.5,70,100
52.5,-1.5,70,100
52.5,-0.5,80,100
52.5,0.5,90,100
52.5,1.5,80,100
52.5,2.5,60,100
52.5,3.5,60,100
52.5,4.5,60,100
52.5,5.5,60,100
52.5,6.5,60,100
52.5,7.5,60,100
52.5,8.5,60,100
52.5,9.5,60,100
52.5,10.5,60,100
52.5,11.5,60,100
52.5,12.5,60,100
52.5,13.5,60,100
52.5,14.5,90,90
52.5,15.5,100,100
52.5,16.5,100,100
52.5,17.5,NA,NA
52.5,18.5,NA,NA
52.5,19.5,NA,NA
52.5,20.5,NA,NA
52.5,21.5,NA,NA
52.5,22.5,NA,NA
52.5,23.5,100,100
52.5,24.5,100,100
52.5,25.5,100,100
52.5,26.5,100,100
52.5,27.5,100,100
52.5,28.5,NA,NA
52.5,29.5,NA,NA
52.5,30.5,NA,NA
52.5,31.5,NA,NA
52.5,32.5,NA,NA
52.5,33.5,NA,NA
52.5,34.5,NA,NA
52.5,35.5,NA,NA
52.5,36.5,NA,NA
52.5,37.5,75,100
52.5,38.5,50,100
52.5,39.5,50,100
52.5,40.5,66.66666666666666,100
52.5,41.5,66.66666666666666,100
52.5,42.5,NA,NA
52.5,43.5,NA,NA
52.5,44.5,NA,NA
52.5,45.5,NA,NA
52.5,46.5,100,100
52.5,47.5,NA,NA
52.5,48.5,NA,NA
52.5,49.5,NA,NA
52.5,50.5,NA,NA
52.5,51.5,NA,NA
52.5,52.5,NA,NA
52.5,53.5,NA,NA
52.5,54.5,NA,NA
52.5,55.5,NA,NA
52.5,56.5,NA,NA
52.5,57.5,NA,NA
52.5,58.5,NA,NA
52.5,59.5,NA,NA
52.5,60.5,NA,NA
52.5,61.5,NA,NA
52.5,62.5,NA,NA
52.5,63.5,NA,NA
52.5,64.5,NA,NA
52.5,65.5,NA,NA
52.5,66.5,NA,NA
52.5,67.5,NA,NA
52.5,68.5,100,100
52.5,69.5,90,90
52.5,70.5,70,80
52.5,71.5,100,100
52.5,72.5,100,100
52.5,73.5,80,80
52.5,74.5,90,60
52.5,75.5,70,50
52.5,76.5,70,60
52.5,77.5,70,60
52.5,78.5,70,50
52.5,79.5,60,60
52.5,80.5,50,50
52.5,81.5,60,60
52.5,82.5,60,50
52.5,83.5,50,60
52.5,84.5,50,60
52.5,85.5,60,60
52.5,86.5,60,60
52.5,87.5,60,60
52.5,88.5,70,90
52.5,89.5,60,90
53.5,-89.5,NA,NA
53.5,-88.5,NA,NA
53.5,-87.5,NA,NA
53.5,-86.5,NA,NA
53.5,-85.5,NA,NA
53.5,-84.5,NA,NA
53.5,-83.5,NA,NA
53.5,-82.5,NA,NA
53.5,-81.5,NA,NA
53.5,-80.5,NA,NA
53.5,-79.5,NA,NA
53.5,-78.5,NA,NA
53.5,-77.5,NA,NA
53.5,-76.5,NA,NA
53.5,-75.5,NA,NA
53.5,-74.5,NA,NA
53.5,-73.5,NA,NA
53.5,-72.5,NA,NA
53.5,-71.5,NA,NA
53.5,-70.5,NA,NA
53.5,-69.5,NA,NA
53.5,-68.5,NA,NA
53.5,-67.5,NA,NA
53.5,-66.5,NA,NA
53.5,-65.5,50,62.5
53.5,-64.5,60,90
53.5,-63.5,60,80
53.5,-62.5,60,50
53.5,-61.5,60,50
53.5,-60.5,80,70
53.5,-59.5,90,80
53.5,-58.5,90,90
53.5,-57.5,100,90
53.5,-56.5,100,80
53.5,-55.5,100,90
53.5,-54.5,100,90
53.5,-53.5,90,90
53.5,-52.5,100,80
53.5,-51.5,90,80
53.5,-50.5,80,80
53.5,-49.5,80,80
53.5,-48.5,100,80
53.5,-47.5,80,70
53.5,-46.5,70,70
53.5,-45.5,100,80
53.5,-44.5,100,80
53.5,-43.5,70,90
53.5,-42.5,50,90
53.5,-41.5,50,90
53.5,-40.5,50,90
53.5,-39.5,50,80
53.5,-38.5,60,90
53.5,-37.5,60,100
53.5,-36.5,60,100
53.5,-35.5,80,100
53.5,-34.5,80,100
53.5,-33.5,60,100
53.5,-32.5,50,100
53.5,-31.5,50,100
53.5,-30.5,50,90
53.5,-29.5,50,90
53.5,-28.5,50,90
53.5,-27.5,50,100
53.5,-26.5,50,90
53.5,-25.5,50,80
53.5,-24.5,50,70
53.5,-23.5,50,60
53.5,-22.5,60,60
53.5,-21.5,60,60
53.5,-20.5,60,50
53.5,-19.5,60,60
53.5,-18.5,60,50
53.5,-17.5,50,50
53.5,-16.5,50,50
53.5,-15.5,50,50
53.5,-14.5,50,70
53.5,-13.5,50,70
53.5,-12.5,50,80
53.5,-11.5,50,90
53.5,-10.5,60,90
53.5,-9.5,60,90
53.5,-8.5,60,100
53.5,-7.5,60,100
53.5,-6.5,60,100
53.5,-5.5,50,100
53.5,-4.5,50,100
53.5,-3.5,50,100
53.5,-2.5,80,100
53.5,-1.5,90,100
53.5,-0.5,100,90
53.5,0.5,100,100
53.5,1.5,80,100
53.5,2.5,80,100
53.5,3.5,70,100
53.5,4.5,70,100
53.5,5.5,60,100
53.5,6.5,60,100
53.5,7.5,60,100
53.5,8.5,60,100
53.5,9.5,60,100
53.5,10.5,60,100
53.5,11.5,60,100
53.5,12.5,50,100
53.5,13.5,60,100
53.5,14.5,80,100
53.5,15.5,90,100
53.5,16.5,100,100
53.5,17.5,NA,NA
53.5,18.5,NA,NA
53.5,19.5,NA,NA
53.5,20.5,NA,NA
53.5,21.5,NA,NA
53.5,22.5,NA,NA
53.5,23.5,100,100
53.5,24.5,100,100
53.5,25.5,100,100
53.5,26.5,100,100
53.5,27.5,NA,NA
53.5,28.5,NA,NA
53.5,29.5,NA,NA
53.5,30.5,NA,NA
53.5,31.5,NA,NA
53.5,32.5,NA,NA
53.5,33.5,NA,NA
53.5,34.5,NA,NA
53.5,35.5,NA,NA
53.5,36.5,NA,NA
53.5,37.5,75,100
53.5,38.5,50,100
53.5,39.5,50,100
53.5,40.5,66.66666666666666,100
53.5,41.5,NA,NA
53.5,42.5,NA,NA
53.5,43.5,NA,NA
53.5,44.5,NA,NA
53.5,45.5,75,75
53.5,46.5,NA,NA
53.5,47.5,NA,NA
53.5,48.5,NA,NA
53.5,49.5,NA,NA
53.5,50.5,NA,NA
53.5,51.5,NA,NA
53.5,52.5,NA,NA
53.5,53.5,NA,NA
53.5,54.5,NA,NA
53.5,55.5,NA,NA
53.5,56.5,NA,NA
53.5,57.5,NA,NA
53.5,58.5,NA,NA
53.5,59.5,NA,NA
53.5,60.5,NA,NA
53.5,61.5,NA,NA
53.5,62.5,NA,NA
53.5,63.5,NA,NA
53.5,64.5,NA,NA
53.5,65.5,NA,NA
53.5,66.5,NA,NA
53.5,67.5,NA,NA
53.5,68.5,100,66.66666666666666
53.5,69.5,90,90
53.5,70.5,87.5,87.5
53.5,71.5,100,100
53.5,72.5,NA,NA
53.5,73.5,100,100
53.5,74.5,80,60
53.5,75.5,90,60
53.5,76.5,70,50
53.5,77.5,70,60
53.5,78.5,70,60
53.5,79.5,60,70
53.5,80.5,62.5,50
53.5,81.5,60,60
53.5,82.5,60,50
53.5,83.5,50,60
53.5,84.5,50,60
53.5,85.5,60,60
53.5,86.5,60,60
53.5,87.5,60,60
53.5,88.5,70,90
53.5,89.5,60,90
54.5,-89.5,NA,NA
54.5,-88.5,NA,NA
54.5,-87.5,NA,NA
54.5,-86.5,NA,NA
54.5,-85.5,NA,NA
54.5,-84.5,NA,NA
54.5,-83.5,NA,NA
54.5,-82.5,NA,NA
54.5,-81.5,NA,NA
54.5,-80.5,NA,NA
54.5,-79.5,NA,NA
54.5,-78.5,NA,NA
54.5,-77.5,NA,NA
54.5,-76.5,NA,NA
54.5,-75.5,NA,NA
54.5,-74.5,NA,NA
54.5,-73.5,NA,NA
54.5,-72.5,NA,NA
54.5,-71.5,NA,NA
54.5,-70.5,NA,NA
54.5,-69.5,NA,NA
54.5,-68.5,NA,NA
54.5,-67.5,NA,NA
54.5,-66.5,NA,NA
54.5,-65.5,62.5,75
54.5,-64.5,60,90
54.5,-63.5,60,70
54.5,-62.5,50,50
54.5,-61.5,60,50
54.5,-60.5,80,70
54.5,-59.5,80,80
54.5,-58.5,100,90
54.5,-57.5,100,90
54.5,-56.5,100,90
54.5,-55.5,100,80
54.5,-54.5,100,90
54.5,-53.5,90,100
54.5,-52.5,100,80
54.5,-51.5,90,80
54.5,-50.5,80,80
54.5,-49.5,80,80
54.5,-48.5,100,80
54.5,-47.5,90,80
54.5,-46.5,80,70
54.5,-45.5,90,70
54.5,-44.5,90,80
54.5,-43.5,60,90
54.5,-42.5,50,90
54.5,-41.5,50,90
54.5,-40.5,50,90
54.5,-39.5,70,90
54.5,-38.5,60,90
54.5,-37.5,60,100
54.5,-36.5,60,100
54.5,-35.5,70,100
54.5,-34.5,60,100
54.5,-33.5,60,100
54.5,-32.5,60,100
54.5,-31.5,50,90
54.5,-30.5,50,90
54.5,-29.5,50,90
54.5,-28.5,50,80
54.5,-27.5,50,60
54.5,-26.5,50,50
54.5,-25.5,50,50
54.5,-24.5,50,50
54.5,-23.5,50,60
54.5,-22.5,50,60
54.5,-21.5,60,60
54.5,-20.5,60,50
54.5,-19.5,60,50
54.5,-18.5,60,60
54.5,-17.5,50,50
54.5,-16.5,50,50
54.5,-15.5,50,50
54.5,-14.5,50,60
54.5,-13.5,50,70
54.5,-12.5,50,90
54.5,-11.5,50,90
54.5,-10.5,50,90
54.5,-9.5,50,100
54.5,-8.5,50,100
54.5,-7.5,50,100
54.5,-6.5,50,100
54.5,-5.5,50,100
54.5,-4.5,60,100
54.5,-3.5,50,90
54.5,-2.5,80,90
54.5,-1.5,90,90
54.5,-0.5,90,90
54.5,0.5,100,100
54.5,1.5,100,100
54.5,2.5,80,100
54.5,3.5,90,100
54.5,4.5,90,100
54.5,5.5,70,100
54.5,6.5,80,100
54.5,7.5,70,100
54.5,8.5,70,100
54.5,9.5,70,100
54.5,10.5,80,100
54.5,11.5,70,100
54.5,12.5,62.5,100
54.5,13.5,70,100
54.5,14.5,60,100
54.5,15.5,90,100
54.5,16.5,90,90
54.5,17.5,100,100
54.5,18.5,NA,NA
54.5,19.5,NA,NA
54.5,20.5,NA,NA
54.5,21.5,NA,NA
54.5,22.5,NA,NA
54.5,23.5,NA,NA
54.5,24.5,100,100
54.5,25.5,100,100
54.5,26.5,100,100
54.5,27.5,NA,NA
54.5,28.5,NA,NA
54.5,29.5,NA,NA
54.5,30.5,NA,NA
54.5,31.5,NA,NA
54.5,32.5,NA,NA
54.5,33.5,NA,NA
54.5,34.5,NA,NA
54.5,35.5,NA,NA
54.5,36.5,NA,NA
54.5,37.5,NA,NA
54.5,38.5,NA,NA
54.5,39.5,NA,NA
54.5,40.5,NA,NA
54.5,41.5,NA,NA
54.5,42.5,NA,NA
54.5,43.5,NA,NA
54.5,44.5,NA,NA
54.5,45.5,NA,NA
54.5,46.5,NA,NA
54.5,47.5,NA,NA
54.5,48.5,NA,NA
54.5,49.5,NA,NA
54.5,50.5,NA,NA
54.5,51.5,NA,NA
54.5,52.5,NA,NA
54.5,53.5,NA,NA
54.5,54.5,NA,NA
54.5,55.5,NA,NA
54.5,56.5,NA,NA
54.5,57.5,NA,NA
54.5,58.5,NA,NA
54.5,59.5,NA,NA
54.5,60.5,NA,NA
54.5,61.5,NA,NA
54.5,62.5,NA,NA
54.5,63.5,NA,NA
54.5,64.5,NA,NA
54.5,65.5,NA,NA
54.5,66.5,NA,NA
54.5,67.5,NA,NA
54.5,68.5,100,66.66666666666666
54.5,69.5,100,90
54.5,70.5,100,100
54.5,71.5,100,100
54.5,72.5,NA,NA
54.5,73.5,100,100
54.5,74.5,60,80
54.5,75.5,90,60
54.5,76.5,80,60
54.5,77.5,80,60
54.5,78.5,50,60
54.5,79.5,60,70
54.5,80.5,62.5,50
54.5,81.5,60,50
54.5,82.5,60,50
54.5,83.5,60,60
54.5,84.5,50,60
54.5,85.5,60,60
54.5,86.5,60,60
54.5,87.5,70,60
54.5,88.5,70,90
54.5,89.5,60,90
55.5,-89.5,NA,NA
55.5,-88.5,NA,NA
55.5,-87.5,NA,NA
55.5,-86.5,NA,NA
55.5,-85.5,NA,NA
55.5,-84.5,NA,NA
55.5,-83.5,NA,NA
55.5,-82.5,NA,NA
55.5,-81.5,NA,NA
55.5,-80.5,NA,NA
55.5,-79.5,NA,NA
55.5,-78.5,NA,NA
55.5,-77.5,NA,NA
55.5,-76.5,NA,NA
55.5,-75.5,NA,NA
55.5,-74.5,NA,NA
55.5,-73.5,NA,NA
55.5,-72.5,NA,NA
55.5,-71.5,NA,NA
55.5,-70.5,NA,NA
55.5,-69.5,NA,NA
55.5,-68.5,NA,NA
55.5,-67.5,NA,NA
55.5,-66.5,66.66666666666666,66.66666666666666
55.5,-65.5,60,90
55.5,-64.5,60,90
55.5,-63.5,60,70
